Temperature,Humidity,WindSpeed,Pressure,Rainfall
29.5,96.7,4.3,998.1,110.9
18.4,61.2,4.2,991.4,91.0
16.5,44.7,11.4,981.5,65.5
38.7,82.8,29.0,990.7,144.9
37.4,76.3,2.8,1021.9,91.4
17.4,73.1,9.3,1005.0,109.6
34.5,98.2,15.7,995.3,149.3
36.0,75.8,15.7,1018.4,117.7
30.7,50.1,18.9,1012.0,85.3
21.4,79.0,5.2,992.6,92.8
35.5,66.8,5.8,996.8,77.5
38.4,73.4,20.3,1003.5,121.1
27.1,82.8,22.3,1015.3,149.6
26.6,41.6,3.3,1010.6,59.7
30.5,95.4,28.3,1018.8,160.3
33.1,61.2,19.7,1013.8,122.0
23.0,95.1,27.9,995.3,193.5
27.4,43.7,27.3,1003.7,95.6
34.5,86.2,23.4,997.1,158.7
30.6,83.5,3.8,1005.2,96.7
21.3,45.8,24.5,991.2,97.7
17.1,41.1,29.4,984.9,105.5
31.6,40.0,5.5,989.7,40.4
24.9,98.2,25.7,992.0,198.7
37.4,72.7,14.1,987.8,88.8
33.7,45.6,24.9,1000.2,85.1
20.3,48.4,10.4,1007.2,65.4
28.5,93.2,21.3,1004.6,167.9
30.6,45.7,20.7,1019.5,92.6
36.0,58.9,28.2,985.9,124.6
36.6,65.7,11.8,1001.0,78.1
26.4,80.1,5.7,987.2,123.7
15.1,76.9,25.3,1009.5,164.7
34.2,66.2,24.0,981.2,120.6
23.5,88.7,25.0,988.7,165.1
35.5,76.3,16.0,988.7,117.2
36.6,61.4,10.0,990.9,70.1
31.1,81.9,9.4,984.1,130.7
34.3,95.4,13.5,982.9,136.2
36.0,50.9,25.5,992.5,110.4
31.5,80.3,23.1,1014.2,142.1
18.2,41.2,11.1,1009.1,52.2
26.6,77.3,16.9,985.2,119.5
32.2,91.7,9.2,1006.6,114.3
29.6,90.8,23.0,1021.3,142.5
34.7,43.8,26.7,1024.8,106.4
15.4,58.8,20.0,1003.7,115.4
31.9,44.6,24.0,994.6,107.5
22.6,52.8,10.2,1021.8,88.4
35.2,67.5,26.4,997.1,145.2
22.0,83.0,21.9,984.8,141.2
25.0,78.2,17.8,988.8,152.6
38.2,89.4,14.3,986.4,123.6
19.1,70.9,29.9,998.8,156.6
30.2,95.3,11.6,1001.6,141.3
17.3,43.8,22.4,996.0,99.5
32.2,54.4,4.7,980.2,78.5
28.9,60.2,19.0,985.8,89.2
19.3,44.5,27.4,993.5,100.3
39.0,49.3,9.3,983.5,42.7
29.1,82.7,18.6,983.6,157.2
33.4,73.6,10.4,991.3,94.3
24.3,44.6,21.0,1020.2,81.4
24.9,72.5,3.4,1008.9,75.8
24.6,45.3,3.8,991.2,72.7
33.8,63.2,28.2,983.1,117.1
15.4,88.5,3.1,991.5,126.0
20.4,43.9,28.9,983.1,104.9
39.7,75.9,4.4,1012.4,95.3
25.7,47.7,25.4,993.5,86.9
33.7,92.7,2.1,1007.0,110.6
34.9,60.6,19.2,1017.4,111.2
15.9,64.7,18.6,1010.2,122.7
31.8,42.9,27.7,992.3,89.6
17.3,65.8,18.0,997.3,106.1
25.7,85.4,5.2,1017.9,109.6
24.1,58.5,20.7,1020.4,127.4
29.0,45.2,14.6,1012.9,68.7
30.8,59.3,4.3,1014.4,53.5
27.7,84.7,28.0,1012.9,147.5
17.9,68.4,14.1,989.8,119.9
28.0,95.5,18.7,1010.3,176.7
23.2,62.9,15.9,1014.1,119.6
34.6,71.4,16.8,1019.3,130.0
37.6,52.1,19.0,993.0,66.9
15.0,90.5,5.7,987.1,147.3
38.2,82.3,28.4,1013.1,153.1
31.7,88.4,25.6,987.2,168.9
31.3,43.5,12.6,1018.2,58.8
30.9,63.0,8.5,1022.7,105.7
29.1,78.0,18.9,985.8,129.0
35.3,45.7,13.9,998.3,71.1
17.7,59.7,5.3,982.0,104.3
18.6,58.9,22.6,1004.7,125.4
36.8,87.1,20.5,1020.4,160.4
39.3,54.4,24.9,1020.2,101.1
27.6,65.2,18.1,1018.0,98.0
38.5,56.2,2.6,1022.1,65.5
31.9,48.1,17.3,993.6,68.5
37.8,67.0,5.9,1023.8,100.8
25.9,64.4,20.3,1012.6,105.7
38.5,42.5,18.7,1020.1,60.6
22.5,64.3,19.5,987.3,131.7
37.4,65.7,3.9,992.8,93.6
37.7,59.2,24.7,989.0,98.2
21.0,57.0,9.8,988.4,83.5
20.8,41.8,26.1,986.3,109.9
34.6,77.7,11.3,988.0,94.0
18.5,87.4,20.7,1002.4,157.9
39.2,53.7,11.2,1019.3,90.8
34.3,75.9,2.5,1013.2,78.1
24.9,81.0,20.8,1001.1,140.0
24.5,44.7,10.5,1015.9,83.0
36.4,60.4,29.8,1023.5,102.2
22.6,67.0,2.3,1011.4,103.2
30.7,90.4,6.4,1020.8,138.1
38.2,75.7,24.2,997.6,121.3
28.9,58.8,6.1,990.7,59.9
31.8,43.9,13.7,1010.8,60.6
28.3,42.5,2.3,988.1,61.0
36.7,64.0,7.7,1024.5,69.8
20.4,82.9,9.9,981.6,137.3
30.0,96.8,4.2,988.0,142.0
33.5,73.4,8.0,1020.6,114.3
26.3,66.4,24.5,990.1,141.2
28.9,90.4,7.0,1002.3,131.4
37.4,46.3,17.6,987.7,93.5
28.6,44.7,25.3,992.4,75.3
24.4,44.2,23.6,983.1,103.4
22.2,54.3,10.7,1000.2,104.4
23.2,89.6,2.1,992.8,132.8
22.2,76.0,17.6,1008.9,122.2
38.9,71.2,12.8,997.9,109.6
32.7,95.9,2.2,1007.5,121.3
20.5,49.5,12.2,983.2,94.8
25.7,75.6,8.7,1015.4,125.6
21.1,66.6,2.8,1005.8,83.2
29.5,96.0,5.6,1009.6,122.6
35.4,91.4,25.5,1018.2,165.0
15.2,69.8,14.1,1007.5,126.8
23.3,51.5,8.3,1022.1,77.1
15.3,95.8,14.2,1019.7,174.1
15.8,50.3,18.1,1001.0,91.2
39.9,63.4,24.4,984.7,118.2
27.3,75.8,18.9,1014.7,127.8
21.3,40.2,21.7,980.2,102.4
23.2,52.6,22.0,995.9,94.4
35.5,99.5,2.6,1016.3,131.1
30.9,94.3,16.2,1016.1,142.5
23.5,93.9,21.2,1000.4,153.8
18.3,79.6,10.7,983.9,111.0
39.9,99.4,28.7,1005.0,190.6
24.8,58.1,11.4,1010.2,94.7
39.2,81.7,8.1,1007.5,101.7
16.1,44.1,16.4,1021.2,85.9
32.5,79.0,5.3,1013.5,96.3
15.6,40.4,18.4,1008.3,73.8
18.4,86.0,5.6,1017.2,121.2
26.1,77.6,29.2,1017.3,160.0
16.8,59.7,7.0,998.5,84.2
31.7,89.8,30.0,995.7,152.8
17.9,79.0,5.4,990.2,116.1
33.9,42.1,13.2,998.8,71.1
25.8,53.2,6.2,1020.0,78.3
35.7,99.8,11.8,1005.2,126.5
33.2,48.1,13.6,1007.0,82.9
25.7,45.3,7.9,1005.9,52.3
15.5,94.6,2.4,981.5,125.5
20.1,94.9,18.0,1016.4,172.2
18.7,96.3,15.2,987.7,158.5
31.0,67.5,25.3,998.6,115.5
34.1,83.0,14.9,1007.9,141.3
16.8,79.4,23.5,1022.5,161.4
21.7,81.4,25.9,991.3,160.8
30.4,43.1,13.8,989.5,73.7
15.1,46.6,16.5,1013.4,80.0
22.1,68.2,29.1,991.2,159.2
21.9,67.5,24.1,1024.3,142.0
36.0,83.3,6.4,999.8,113.5
38.1,52.4,12.8,997.1,78.5
35.1,44.0,26.2,995.8,91.1
21.8,47.0,5.1,985.0,61.5
21.1,46.7,17.3,1005.3,71.5
24.5,45.8,16.1,981.6,83.7
33.8,63.6,4.1,1010.9,80.5
38.2,46.8,19.3,986.2,74.1
31.7,40.4,9.5,998.6,61.8
22.5,45.0,25.1,1004.7,118.5
32.0,51.0,24.5,989.1,92.6
28.5,45.5,2.8,995.9,62.6
39.6,92.2,14.3,1021.2,141.0
26.4,83.9,26.0,1010.1,168.3
20.8,76.0,9.9,1016.0,102.7
29.0,90.4,15.8,1014.3,135.1
39.9,40.8,11.5,993.8,59.2
38.7,96.8,20.0,1004.7,173.9
36.2,99.1,8.5,1019.4,138.2
17.8,56.3,27.8,996.7,136.2
30.8,45.1,21.1,990.8,89.9
24.1,56.9,25.3,990.4,134.8
25.2,60.6,15.2,991.4,102.1
37.2,86.3,16.7,1018.6,131.0
27.7,75.2,19.0,980.2,118.8
17.8,99.7,13.2,1003.2,177.7
36.3,80.8,8.5,991.8,93.2
34.1,61.4,11.4,1012.4,72.0
23.8,96.4,9.2,1012.1,136.6
28.2,94.4,11.1,1018.4,133.4
36.7,74.0,8.2,1012.0,85.6
39.5,40.1,3.3,1005.3,28.7
31.5,40.9,25.0,986.6,99.1
21.4,79.0,19.1,1006.6,129.6
35.6,40.7,17.8,1015.5,60.8
25.2,65.3,8.3,1008.6,110.9
27.8,83.9,12.6,985.9,148.6
32.1,75.6,4.8,995.7,101.3
38.2,56.2,23.0,1006.8,103.2
34.1,61.4,23.3,990.9,117.3
35.8,42.6,14.0,1002.9,82.8
31.8,85.6,11.8,1006.9,109.5
26.2,43.6,21.1,1008.2,85.8
38.7,80.8,10.7,987.5,130.7
37.6,73.5,12.1,1001.8,104.0
30.4,96.9,10.7,1012.1,136.3
31.3,87.1,15.5,1002.0,156.5
17.1,73.2,14.2,986.2,114.0
27.9,47.6,7.1,1010.5,54.1
15.2,92.8,3.1,1008.9,134.6
19.3,75.5,4.8,984.8,108.6
21.3,44.0,24.0,996.3,114.2
29.3,67.9,28.2,1002.1,122.4
32.4,65.4,19.2,981.9,97.0
33.7,64.0,18.8,1013.5,92.7
38.0,70.0,23.2,984.8,116.9
26.6,83.3,5.1,999.3,119.0
34.4,96.9,9.2,1005.2,138.4
23.8,41.3,24.4,1022.8,95.0
16.8,66.6,12.7,989.4,105.1
37.9,44.5,11.3,992.1,52.1
34.7,97.4,8.4,1016.2,128.1
36.2,43.0,23.7,1006.6,101.2
32.7,65.0,10.0,982.6,103.9
33.0,49.7,5.7,1004.8,65.8
20.5,85.5,23.6,999.3,164.8
26.7,69.5,15.0,983.0,132.9
20.9,59.1,28.9,1018.8,120.7
25.8,98.2,7.3,1010.7,124.3
21.0,72.6,8.6,994.4,112.7
34.6,74.4,21.0,984.8,119.9
36.2,99.2,10.9,996.5,160.1
20.2,66.4,19.4,1000.5,105.9
20.5,60.0,15.3,1022.0,103.8
21.8,49.5,23.3,1014.6,114.1
17.7,57.2,28.7,998.7,146.6
33.1,97.8,28.8,1011.6,196.2
35.9,65.6,27.4,985.2,138.3
32.0,59.6,4.0,1003.5,63.1
19.2,45.1,10.9,986.8,66.4
15.5,89.7,19.2,1014.7,168.7
28.3,51.2,27.2,1012.6,99.5
21.1,56.0,24.7,995.7,114.9
22.7,90.2,14.4,1001.5,135.1
32.0,56.5,29.0,989.8,98.1
15.2,57.8,24.0,980.4,109.0
20.0,84.1,22.1,999.0,167.4
37.8,64.3,25.1,981.9,123.9
21.2,79.0,24.0,1018.5,150.1
18.3,45.8,23.7,1016.5,103.6
19.8,65.3,29.5,998.8,122.0
29.8,75.8,14.9,999.8,132.5
23.2,77.8,6.3,981.5,92.9
24.7,50.5,13.6,1005.2,77.1
39.3,99.1,4.2,1015.1,126.7
24.0,87.9,25.0,1005.8,182.5
16.8,89.1,3.9,982.5,141.3
25.1,64.4,18.0,1017.9,103.9
18.1,81.1,24.2,1003.9,142.7
30.5,73.9,3.7,997.4,83.1
26.7,54.7,3.9,1021.6,61.2
18.6,61.8,22.3,1007.6,113.5
39.6,41.4,19.4,993.0,83.6
17.1,70.6,5.4,1018.9,105.6
36.4,48.4,28.8,1014.3,101.3
15.2,87.3,24.5,992.7,152.7
23.2,74.1,8.7,986.2,109.0
25.3,45.2,24.9,1010.8,110.0
34.3,93.2,19.4,996.5,144.8
38.9,91.5,3.5,990.4,114.8
22.1,69.2,20.3,1004.2,141.7
32.6,41.1,7.3,1011.7,68.0
29.8,58.2,11.5,998.3,97.9
16.1,90.7,8.4,988.5,142.2
18.9,54.9,29.5,981.6,144.2
38.3,76.4,18.7,1009.6,140.9
20.2,72.3,7.2,1016.0,99.1
33.3,89.0,4.2,989.9,125.3
31.9,80.2,19.5,986.2,128.0
36.5,95.5,2.5,987.4,101.1
23.9,58.4,28.5,993.1,126.3
27.1,75.4,7.5,996.7,97.0
38.7,56.2,18.7,985.1,76.1
24.5,84.5,24.2,988.7,145.4
19.8,52.5,15.2,995.4,106.5
39.9,90.2,2.5,1004.6,95.1
38.8,73.8,23.9,985.9,125.2
32.8,82.4,28.1,1005.3,168.2
30.9,82.7,18.3,1023.6,124.9
31.9,83.7,26.0,990.9,162.1
30.8,69.3,18.3,998.6,108.3
28.8,46.6,6.2,998.3,66.7
38.4,66.7,16.1,1002.0,92.7
27.0,82.2,11.2,1017.7,109.5
33.4,69.0,10.7,995.4,94.1
32.1,86.2,26.2,986.3,153.3
33.7,63.5,17.7,983.6,95.3
24.0,62.3,25.2,1024.2,108.9
26.6,41.7,12.9,991.2,70.0
18.6,46.5,5.8,1002.0,60.9
34.7,82.3,27.9,1004.0,145.0
36.6,83.0,12.0,996.0,110.6
21.4,44.6,25.9,1004.9,90.4
26.2,82.9,2.1,1014.3,88.5
37.2,59.6,17.9,984.4,99.6
15.5,65.0,21.5,1017.8,112.8
30.7,75.2,10.5,991.8,125.6
15.0,90.4,12.3,1001.8,152.4
28.8,76.9,3.6,998.1,84.0
36.4,58.8,2.6,1023.3,51.3
23.1,82.5,14.9,1001.8,151.9
34.6,51.2,9.3,1019.7,53.9
34.0,97.9,4.8,994.7,142.6
19.9,86.4,3.9,988.5,137.8
18.8,94.0,23.2,992.8,156.2
15.7,75.6,18.0,992.7,147.1
21.3,44.6,7.9,996.0,51.7
31.8,54.2,28.4,994.6,92.8
21.8,63.8,25.6,1014.6,137.0
37.3,41.7,19.9,1005.8,54.4
20.0,52.0,7.7,989.9,86.3
16.3,82.2,22.4,1020.4,174.2
16.9,44.5,26.4,993.7,97.1
19.5,66.8,17.5,999.6,103.1
17.3,90.9,12.7,1000.9,144.1
24.9,40.3,28.9,998.0,114.1
17.0,75.0,26.8,1016.5,164.2
15.4,87.6,8.1,994.0,145.4
22.8,67.1,7.2,993.6,107.0
32.1,68.2,24.6,990.8,120.6
15.3,92.2,21.0,1006.0,186.6
22.9,90.8,16.7,1022.3,148.1
38.8,67.2,4.0,1008.5,72.1
23.0,85.7,14.4,1008.0,143.7
33.3,73.1,26.1,1023.4,134.3
31.9,91.5,12.8,995.1,146.2
38.7,55.1,24.3,1014.8,117.2
37.3,64.5,13.2,998.1,94.4
16.6,79.0,20.0,988.0,146.6
23.7,82.2,18.5,992.2,133.3
39.5,47.3,5.8,993.7,31.7
28.3,96.2,14.2,1009.4,153.4
30.7,85.0,9.2,983.0,137.0
35.1,58.2,11.7,1006.2,85.1
22.7,93.9,22.8,999.0,157.6
22.3,77.0,4.9,1016.8,119.5
16.1,49.5,10.5,984.4,98.2
27.3,64.0,6.0,1016.4,68.5
35.3,91.5,5.1,990.4,117.3
18.1,46.8,3.1,990.6,57.1
33.9,56.9,2.4,981.4,49.4
21.0,98.8,7.5,1013.4,133.3
16.7,75.7,27.6,999.9,171.2
25.9,69.5,25.1,1024.4,119.9
20.7,81.1,17.5,989.0,131.5
19.9,92.6,21.8,1022.9,153.1
20.1,85.5,13.0,986.7,136.8
34.5,58.3,6.3,980.2,84.1
19.0,75.8,18.8,1007.4,131.6
27.9,41.7,10.7,1012.3,81.5
29.7,96.0,18.6,1001.2,158.2
26.8,44.7,10.6,1017.8,59.8
38.3,43.1,30.0,986.6,85.5
32.1,75.7,26.9,999.7,135.2
20.6,95.4,27.8,1013.9,173.6
28.9,73.9,28.6,981.1,128.2
25.5,62.1,27.9,992.3,126.2
32.4,73.5,7.6,1019.1,107.3
30.5,61.1,10.8,991.5,87.6
33.8,43.4,9.8,1010.3,66.1
18.5,60.1,13.7,1001.3,113.0
27.3,78.5,28.9,1009.4,136.5
24.1,97.5,17.3,1008.4,177.5
15.2,51.6,13.7,992.7,83.4
23.4,50.6,13.4,997.3,80.6
17.4,40.4,4.1,984.1,41.8
23.8,72.6,9.0,1024.6,104.3
17.9,74.0,13.6,1023.6,128.5
39.0,44.6,2.3,991.7,51.9
22.1,85.6,3.5,990.4,129.3
20.2,83.0,6.2,1007.2,105.6
22.7,41.6,23.5,982.1,74.3
24.2,50.6,10.7,1015.6,87.1
34.6,66.5,16.5,1010.9,107.5
39.8,47.7,7.1,1018.5,70.0
25.6,47.1,23.9,1016.8,91.7
33.4,90.0,28.4,1001.4,175.9
16.4,70.1,9.2,982.6,119.4
39.7,99.2,18.8,999.6,169.6
16.4,57.7,13.0,1002.4,97.2
37.4,54.0,28.4,1022.3,111.0
23.9,65.7,3.8,992.4,92.4
29.8,53.0,2.7,998.8,46.5
36.8,60.1,10.3,987.4,78.2
39.1,73.6,29.3,995.8,120.4
24.6,68.2,5.5,984.8,73.9
16.1,86.1,14.1,1004.7,134.3
17.1,61.3,4.5,988.2,96.5
27.4,89.3,22.4,987.3,141.4
31.5,88.8,24.6,983.7,142.8
36.5,85.5,3.8,1000.3,104.2
29.7,66.2,23.3,1007.2,111.8
22.4,83.4,14.4,995.8,133.4
19.9,88.1,25.6,1002.4,165.4
29.0,87.7,4.5,1004.1,127.9
35.3,97.0,11.9,1018.6,146.3
32.1,69.7,17.6,990.0,106.2
32.4,95.4,18.6,988.2,167.4
21.4,52.7,12.5,1000.9,88.0
38.1,88.7,4.2,993.1,115.2
33.5,80.6,8.9,1016.8,128.6
31.0,88.0,16.7,1024.5,130.1
22.4,85.5,21.0,983.9,169.3
35.0,61.1,24.2,990.9,102.4
22.3,42.3,25.4,1022.2,98.3
22.4,59.1,21.5,984.7,133.1
38.4,48.1,24.5,1007.8,86.3
19.6,78.0,24.8,997.8,166.3
29.9,74.2,21.5,1005.5,112.3
21.9,68.5,25.3,992.9,124.1
20.6,43.3,10.1,1005.9,69.1
16.5,81.3,28.2,995.5,146.9
38.7,88.5,15.1,1004.7,124.4
37.7,56.9,17.4,1002.9,71.8
28.7,91.6,10.5,996.0,127.2
21.8,87.5,10.0,980.9,144.9
23.0,63.3,26.7,982.7,117.6
21.4,97.3,7.4,999.8,132.2
24.6,96.3,24.1,980.1,172.4
33.1,93.9,18.3,980.7,160.9
26.8,64.5,6.6,1020.8,72.2
27.5,64.4,18.3,990.3,91.4
30.0,52.0,17.7,981.9,77.3
23.0,81.0,21.1,1003.4,140.7
39.7,92.3,2.6,1022.2,102.3
27.4,84.7,4.5,997.7,123.2
19.5,52.2,18.4,1022.2,105.9
17.6,93.8,7.5,1013.1,132.2
16.0,60.5,17.9,998.6,103.5
25.4,62.7,17.9,998.4,114.5
27.4,86.5,12.4,1021.3,127.0
27.9,51.9,6.0,993.1,57.9
24.7,62.6,14.1,1012.5,112.7
28.6,42.0,29.1,1002.3,104.7
37.6,92.9,23.3,992.4,162.7
30.3,73.4,6.3,1018.4,117.0
28.6,89.3,6.7,1020.4,123.7
34.2,73.3,21.9,998.9,115.9
15.5,65.6,15.3,989.9,130.8
20.2,74.8,17.1,984.9,111.6
33.8,90.4,24.5,992.1,172.4
34.4,85.8,15.2,984.1,138.8
15.1,52.7,4.1,990.2,77.8
38.7,93.4,23.6,989.3,164.1
22.5,43.0,13.0,1003.4,85.2
33.8,64.8,17.8,1002.0,115.6
21.1,54.0,11.7,1015.2,78.2
26.2,55.4,17.5,1006.8,105.7
22.6,50.5,19.0,1015.3,92.4
23.9,84.7,6.7,992.3,138.8
19.6,54.6,17.9,986.6,95.0
34.8,82.0,26.5,1023.4,145.4
35.6,45.9,23.0,985.5,75.5
18.1,86.9,29.9,1010.6,186.3
33.0,72.1,14.3,1015.8,119.3
34.9,93.3,27.5,987.1,169.0
28.9,45.2,3.9,1004.7,51.8
39.1,65.1,26.6,1013.6,134.9
38.5,48.3,5.9,1000.1,59.1
17.6,78.9,16.5,986.4,132.2
37.9,53.4,24.7,988.9,101.0
15.4,74.0,16.5,995.8,119.1
33.2,51.4,19.3,1022.4,76.9
26.4,81.4,3.0,989.1,104.3
31.2,42.5,25.8,1011.5,88.1
38.7,75.5,5.8,1002.0,103.2
38.6,44.0,14.5,1021.4,55.7
16.0,40.0,4.8,983.7,38.5
21.7,57.2,2.3,989.0,64.1
28.7,88.7,15.1,994.0,123.9
34.2,83.4,27.0,989.2,162.5
17.0,41.0,19.2,1002.9,83.5
18.3,65.8,5.2,1017.1,99.0
16.8,54.5,16.0,991.0,101.5
40.0,69.5,23.7,1013.8,118.5
37.9,64.3,6.2,1022.4,87.1
22.2,50.7,19.1,999.2,91.2
20.6,63.3,5.8,989.2,74.3
20.8,80.2,27.7,983.5,174.4
35.0,65.9,4.7,1003.7,71.3
21.9,79.3,27.6,1010.4,175.8
35.5,71.0,21.4,998.9,140.0
25.5,73.8,24.0,996.7,127.2
17.1,72.3,18.4,992.6,149.8
21.6,49.9,13.0,1020.3,99.5
30.8,51.6,18.9,988.4,99.1
33.5,45.4,26.0,1020.2,85.2
32.2,56.3,15.0,1014.2,95.6
30.6,86.2,19.8,1023.4,147.3
23.0,95.9,5.2,1011.1,128.0
16.6,56.2,23.6,995.4,136.4
18.3,65.8,10.1,989.9,107.4
20.7,55.5,21.5,1003.4,129.6
29.5,97.1,6.6,1011.9,124.2
35.3,42.8,27.5,992.1,87.6
25.2,48.5,24.7,1024.4,121.3
19.6,63.1,16.8,997.4,95.6
16.9,68.5,15.3,987.5,119.7
23.7,43.5,24.8,1017.7,112.4
24.4,64.6,23.0,997.8,107.6
25.3,45.2,6.6,982.3,63.7
27.3,71.7,24.5,1018.6,126.4
37.5,41.1,6.8,997.5,55.9
20.2,76.6,10.5,1021.0,108.5
22.9,40.7,17.3,1021.4,90.7
38.6,85.9,13.6,998.2,107.4
26.7,50.6,9.0,1006.6,77.2
15.6,77.4,18.3,995.7,144.8
27.3,59.2,6.1,999.9,75.9
26.7,72.0,4.8,1018.8,103.5
28.1,44.5,23.8,1004.1,96.3
20.9,43.9,19.1,1006.5,103.9
21.9,45.0,9.4,1004.5,84.5
20.9,64.4,4.4,1023.4,94.6
36.9,59.2,10.5,997.5,92.4
37.9,89.8,20.9,1004.0,140.6
28.2,50.6,14.0,989.3,100.4
22.7,79.1,15.8,1019.8,114.2
18.7,85.0,13.8,989.8,159.6
25.5,71.9,4.5,1015.9,83.4
21.7,64.7,21.9,1018.7,126.5
37.3,91.8,11.8,985.6,112.6
27.3,97.4,10.7,1003.9,128.1
29.7,43.4,23.4,997.4,101.6
23.6,54.3,29.4,983.2,134.4
28.1,65.9,8.1,983.8,106.3
33.7,56.9,14.5,991.5,74.4
18.9,93.7,17.0,1003.9,168.9
39.4,45.9,16.4,983.9,70.5
19.3,98.2,16.6,1012.8,172.0
39.5,75.5,15.1,989.1,105.9
25.3,66.3,23.5,986.3,107.6
31.7,62.9,8.9,1005.8,74.6
16.9,61.2,24.2,1009.6,111.5
25.0,48.3,3.9,1006.9,58.9
22.2,97.4,3.8,998.1,119.4
20.0,46.4,12.8,1000.1,82.6
34.8,60.8,3.5,998.3,62.3
28.0,60.6,20.5,1003.7,120.6
16.6,97.9,24.7,1021.6,198.0
16.7,53.3,4.6,1005.4,69.3
30.7,69.9,12.5,986.5,122.4
33.5,58.5,25.8,982.1,107.6
30.7,95.4,22.5,1007.3,174.5
29.0,67.9,29.9,1014.8,154.9
35.8,73.5,23.6,1004.5,133.0
15.4,69.7,2.2,1003.9,86.1
26.9,66.4,29.9,1011.5,135.1
35.8,74.9,21.4,1015.0,133.5
24.5,70.8,19.6,1007.7,125.1
31.0,93.8,23.8,1003.3,175.0
34.8,50.4,26.2,1022.7,102.9
23.8,41.5,15.4,985.0,90.4
25.0,54.4,16.2,1006.8,82.9
20.6,79.4,7.8,992.3,129.4
20.2,97.0,3.0,981.1,147.6
39.0,60.7,27.8,1005.0,98.5
39.9,56.7,4.6,1008.0,47.2
17.2,92.9,21.7,1007.9,162.9
26.5,86.5,14.9,1003.6,139.0
15.4,75.7,4.1,983.8,105.2
35.6,67.6,9.5,993.9,94.3
36.1,87.5,21.0,1006.0,149.2
21.7,59.2,15.4,988.9,117.3
15.4,53.7,18.5,1018.7,122.8
20.1,42.7,25.6,999.5,80.8
17.2,58.8,9.8,1014.7,95.4
23.6,94.4,28.3,1018.9,174.1
27.3,65.4,22.3,983.1,104.9
16.1,51.3,17.5,986.0,117.8
19.8,87.8,17.0,1016.7,146.8
34.9,47.5,6.4,1021.3,48.8
36.7,90.2,2.5,994.6,104.0
24.8,77.0,25.9,1017.4,144.3
20.0,87.8,28.8,993.4,178.6
25.7,71.6,22.1,1006.2,116.8
15.0,64.1,18.6,992.6,135.1
34.0,96.2,9.7,1019.3,155.1
36.0,89.6,17.4,1019.8,134.0
15.9,63.6,8.0,998.3,93.9
20.2,45.3,12.9,990.0,97.2
35.7,58.0,16.8,1004.8,84.5
23.1,93.9,5.9,982.0,119.1
33.9,97.5,14.4,986.5,139.0
19.6,76.2,4.9,1003.8,91.8
39.3,83.6,25.8,989.4,162.0
28.0,45.4,10.6,1000.6,62.6
39.6,78.2,17.1,980.1,102.1
32.7,72.2,17.7,1018.1,108.4
33.2,57.5,7.4,1020.7,79.7
26.9,84.1,24.4,989.4,134.7
39.4,67.1,8.8,990.6,72.1
34.1,61.9,23.5,1005.6,105.4
37.5,63.2,29.6,1022.3,116.2
24.5,75.9,6.1,985.7,101.2
38.2,63.3,5.7,1008.8,61.7
16.5,75.7,21.0,1005.7,134.3
19.7,87.3,4.6,996.8,130.5
15.1,63.4,10.4,1011.7,96.8
16.7,86.1,8.7,1010.9,128.4
27.7,53.6,6.6,1004.4,88.0
17.1,88.8,30.0,1003.5,179.3
20.8,95.9,13.5,1003.6,139.9
17.9,52.9,27.5,998.1,132.3
35.4,76.3,11.1,984.2,91.7
17.7,86.6,7.2,986.2,137.0
31.1,44.6,2.6,987.4,29.8
17.7,67.5,20.9,991.6,109.4
17.6,93.8,16.0,1004.1,146.0
17.7,63.7,20.6,1000.7,117.9
25.6,74.0,7.9,1004.8,88.7
33.0,61.7,5.0,1009.0,62.4
24.0,76.2,26.5,1014.9,144.7
24.1,60.6,10.3,980.1,102.7
30.9,72.1,8.6,1007.0,114.9
20.8,68.6,29.3,995.6,131.3
20.9,88.2,14.0,999.2,161.8
31.3,73.2,9.4,1003.5,89.7
24.1,90.2,4.8,987.8,115.6
29.4,75.2,9.3,999.7,95.9
30.3,66.4,28.2,998.3,120.2
22.5,97.4,2.3,1021.0,116.1
27.1,78.3,17.0,1017.8,112.9
19.2,62.2,23.9,994.7,130.3
26.8,95.3,28.5,1008.8,166.5
21.2,63.9,18.4,1000.4,129.6
38.2,51.2,3.3,1006.1,39.4
34.2,56.0,5.9,1023.9,56.8
34.4,71.5,17.0,982.8,126.9
24.5,78.4,3.9,1003.9,104.1
19.5,91.2,18.8,1014.4,155.0
32.9,77.2,22.1,995.6,125.4
38.3,60.5,9.4,1006.8,76.0
16.9,72.2,3.6,1016.7,113.9
21.1,89.8,23.7,1003.6,175.0
32.9,93.1,19.6,1005.4,145.7
28.8,77.9,14.5,988.0,118.6
21.4,57.8,28.0,1006.8,134.9
22.5,97.7,3.0,1024.8,131.8
39.2,70.1,22.1,1022.7,123.8
34.8,56.8,22.0,1015.5,113.6
17.7,86.7,18.6,991.1,161.1
26.5,59.0,11.5,1006.2,83.3
17.9,71.0,29.1,1000.0,152.7
33.9,74.8,21.6,986.9,132.3
24.7,91.0,14.5,999.0,164.4
20.6,60.5,29.2,1021.6,126.6
34.9,83.1,9.9,1002.6,107.7
25.9,42.5,14.3,1001.0,68.7
27.3,82.0,24.3,1010.5,146.9
30.0,45.6,24.5,981.7,93.6
35.3,96.8,10.6,989.5,134.3
